Date,Region,Manufacturer,Measure,Frequency,Value,DateLabel,DateKey
2025-04-01,EU + EFTA + UK,Jeep,UNITS,Q,34720,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Jeep,YTD,Q,184225,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Kia,TTM,Q,1595066,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Kia,UNITS,Q,135130,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Kia,YTD,Q,684415,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Lancia/Chrysler,TTM,Q,63442,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Lancia/Chrysler,UNITS,Q,3549,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Lancia/Chrysler,YTD,Q,18138,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Land Rover,TTM,Q,391422,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Land Rover,UNITS,Q,30606,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Land Rover,YTD,Q,176262,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Lexus,TTM,Q,241445,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Lexus,UNITS,Q,19227,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Lexus,YTD,Q,101211,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mazda,TTM,Q,480379,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mazda,UNITS,Q,36595,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mazda,YTD,Q,199480,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mercedes,TTM,Q,2113203,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mercedes,UNITS,Q,169922,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mercedes,YTD,Q,816473,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mercedes-Benz,TTM,Q,2051438,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mercedes-Benz,UNITS,Q,172664,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mercedes-Benz,YTD,Q,827237,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mini,TTM,Q,454342,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mini,UNITS,Q,39898,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mini,YTD,Q,199633,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mitsubishi,TTM,Q,155010,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mitsubishi,UNITS,Q,15905,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Mitsubishi,YTD,Q,67463,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Nissan,TTM,Q,902730,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Nissan,UNITS,Q,65337,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Nissan,YTD,Q,421137,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Opel/Vauxhall,TTM,Q,1182122,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Opel/Vauxhall,UNITS,Q,105017,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Opel/Vauxhall,YTD,Q,493898,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Peugeot,TTM,Q,1989735,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Peugeot,UNITS,Q,173096,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Peugeot,YTD,Q,909536,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Porsche,TTM,Q,296958,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Porsche,UNITS,Q,24887,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Porsche,YTD,Q,125879,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Renault,TTM,Q,2195369,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Renault,UNITS,Q,206894,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Renault,YTD,Q,962822,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Renault Group,TTM,Q,4016006,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Renault Group,UNITS,Q,363141,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Renault Group,YTD,Q,1728747,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,SAIC Motor,TTM,Q,843922,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,SAIC Motor,UNITS,Q,69713,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,SAIC Motor,YTD,Q,380297,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Seat,TTM,Q,733940,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Seat,UNITS,Q,54877,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Seat,YTD,Q,281206,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Skoda,TTM,Q,2352577,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Skoda,UNITS,Q,216017,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Skoda,YTD,Q,999575,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Smart,TTM,Q,68282,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Smart,UNITS,Q,2742,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Smart,YTD,Q,10764,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Stellantis,TTM,Q,5807927,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Stellantis,UNITS,Q,512559,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Stellantis,YTD,Q,2585754,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Suzuki,TTM,Q,562008,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Suzuki,UNITS,Q,44623,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Suzuki,YTD,Q,237100,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Tesla,TTM,Q,729941,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Tesla,UNITS,Q,49303,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Tesla,YTD,Q,237091,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Toyota,TTM,Q,2734460,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Toyota,UNITS,Q,216886,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Toyota,YTD,Q,1116973,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Toyota Group,TTM,Q,2975905,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Toyota Group,UNITS,Q,236113,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Toyota Group,YTD,Q,1218184,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volkswagen,TTM,Q,4270782,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volkswagen,UNITS,Q,376000,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volkswagen,YTD,Q,1832311,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volkswagen Group,TTM,Q,10465510,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volkswagen Group,UNITS,Q,917617,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volkswagen Group,YTD,Q,4437700,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volvo Cars,TTM,Q,1084188,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volvo Cars,UNITS,Q,87888,2025Q2,1743465600000
2025-04-01,EU + EFTA + UK,Volvo Cars,YTD,Q,426873,2025Q2,1743465600000
2025-04-01,European Union (EU),Alfa Romeo,TTM,Q,150025,2025Q2,1743465600000
2025-04-01,European Union (EU),Alfa Romeo,UNITS,Q,16114,2025Q2,1743465600000
2025-04-01,European Union (EU),Alfa Romeo,YTD,Q,82319,2025Q2,1743465600000
2025-04-01,European Union (EU),Alpine,TTM,Q,16630,2025Q2,1743465600000
2025-04-01,European Union (EU),Alpine,UNITS,Q,2331,2025Q2,1743465600000
2025-04-01,European Union (EU),Alpine,YTD,Q,10133,2025Q2,1743465600000
2025-04-01,European Union (EU),Audi,TTM,Q,1554311,2025Q2,1743465600000
2025-04-01,European Union (EU),Audi,UNITS,Q,138304,2025Q2,1743465600000
2025-04-01,European Union (EU),Audi,YTD,Q,662998,2025Q2,1743465600000
2025-04-01,European Union (EU),BMW,TTM,Q,1878630,2025Q2,1743465600000
2025-04-01,European Union (EU),BMW,UNITS,Q,170295,2025Q2,1743465600000
2025-04-01,European Union (EU),BMW,YTD,Q,797893,2025Q2,1743465600000
2025-04-01,European Union (EU),BMW Group,TTM,Q,2189997,2025Q2,1743465600000
2025-04-01,European Union (EU),BMW Group,UNITS,Q,198722,2025Q2,1743465600000
2025-04-01,European Union (EU),BMW Group,YTD,Q,932602,2025Q2,1743465600000
2025-04-01,European Union (EU),BYD,TTM,Q,178620,2025Q2,1743465600000
2025-04-01,European Union (EU),BYD,UNITS,Q,20223,2025Q2,1743465600000
2025-04-01,European Union (EU),BYD,YTD,Q,101115,2025Q2,1743465600000
2025-04-01,European Union (EU),Citroen,TTM,Q,920421,2025Q2,1743465600000
2025-04-01,European Union (EU),Citroen,UNITS,Q,93827,2025Q2,1743465600000
2025-04-01,European Union (EU),Citroen,YTD,Q,450745,2025Q2,1743465600000
2025-04-01,European Union (EU),Cupra,TTM,Q,649608,2025Q2,1743465600000
2025-04-01,European Union (EU),Cupra,UNITS,Q,69541,2025Q2,1743465600000
2025-04-01,European Union (EU),Cupra,YTD,Q,325449,2025Q2,1743465600000
2025-04-01,European Union (EU),DS,TTM,Q,97030,2025Q2,1743465600000
2025-04-01,European Union (EU),DS,UNITS,Q,8490,2025Q2,1743465600000
2025-04-01,European Union (EU),DS,YTD,Q,40848,2025Q2,1743465600000
2025-04-01,European Union (EU),Dacia,TTM,Q,1640733,2025Q2,1743465600000
2025-04-01,European Union (EU),Dacia,UNITS,Q,152122,2025Q2,1743465600000
2025-04-01,European Union (EU),Dacia,YTD,Q,724993,2025Q2,1743465600000
2025-04-01,European Union (EU),Fiat,TTM,Q,772644,2025Q2,1743465600000
2025-04-01,European Union (EU),Fiat,UNITS,Q,75112,2025Q2,1743465600000
2025-04-01,European Union (EU),Fiat,YTD,Q,375829,2025Q2,1743465600000
2025-04-01,European Union (EU),Ford,TTM,Q,922153,2025Q2,1743465600000
2025-04-01,European Union (EU),Ford,UNITS,Q,84182,2025Q2,1743465600000
2025-04-01,European Union (EU),Ford,YTD,Q,407189,2025Q2,1743465600000
2025-04-01,European Union (EU),Honda,TTM,Q,130416,2025Q2,1743465600000
2025-04-01,European Union (EU),Honda,UNITS,Q,11824,2025Q2,1743465600000
2025-04-01,European Union (EU),Honda,YTD,Q,63792,2025Q2,1743465600000
2025-04-01,European Union (EU),Hyundai,TTM,Q,1234503,2025Q2,1743465600000
2025-04-01,European Union (EU),Hyundai,UNITS,Q,107149,2025Q2,1743465600000
2025-04-01,European Union (EU),Hyundai,YTD,Q,513641,2025Q2,1743465600000
2025-04-01,European Union (EU),Hyundai Group,TTM,Q,2437714,2025Q2,1743465600000
2025-04-01,European Union (EU),Hyundai Group,UNITS,Q,214309,2025Q2,1743465600000
2025-04-01,European Union (EU),Hyundai Group,YTD,Q,1034558,2025Q2,1743465600000
2025-04-01,European Union (EU),Jaguar,TTM,Q,11546,2025Q2,1743465600000
2025-04-01,European Union (EU),Jaguar,UNITS,Q,449,2025Q2,1743465600000
2025-04-01,European Union (EU),Jaguar,YTD,Q,3567,2025Q2,1743465600000
2025-04-01,European Union (EU),Jaguar Land Rover Group,TTM,Q,183921,2025Q2,1743465600000
2025-04-01,European Union (EU),Jaguar Land Rover Group,UNITS,Q,14860,2025Q2,1743465600000
2025-04-01,European Union (EU),Jaguar Land Rover Group,YTD,Q,78326,2025Q2,1743465600000
2025-04-01,European Union (EU),Jeep,TTM,Q,363857,2025Q2,1743465600000
2025-04-01,European Union (EU),Jeep,UNITS,Q,33262,2025Q2,1743465600000
2025-04-01,European Union (EU),Jeep,YTD,Q,169841,2025Q2,1743465600000
2025-04-01,European Union (EU),Kia,TTM,Q,1203211,2025Q2,1743465600000
2025-04-01,European Union (EU),Kia,UNITS,Q,107160,2025Q2,1743465600000
2025-04-01,European Union (EU),Kia,YTD,Q,520917,2025Q2,1743465600000
2025-04-01,European Union (EU),Lancia/Chrysler,TTM,Q,52512,2025Q2,1743465600000
2025-04-01,European Union (EU),Lancia/Chrysler,UNITS,Q,2950,2025Q2,1743465600000
2025-04-01,European Union (EU),Lancia/Chrysler,YTD,Q,16894,2025Q2,1743465600000
2025-04-01,European Union (EU),Land Rover,TTM,Q,172375,2025Q2,1743465600000
2025-04-01,European Union (EU),Land Rover,UNITS,Q,14411,2025Q2,1743465600000
2025-04-01,European Union (EU),Land Rover,YTD,Q,74759,2025Q2,1743465600000
2025-04-01,European Union (EU),Lexus,TTM,Q,217329,2025Q2,1743465600000
2025-04-01,European Union (EU),Lexus,UNITS,Q,21278,2025Q2,1743465600000
2025-04-01,European Union (EU),Lexus,YTD,Q,100435,2025Q2,1743465600000
2025-04-01,European Union (EU),Mazda,TTM,Q,394891,2025Q2,1743465600000
2025-04-01,European Union (EU),Mazda,UNITS,Q,34503,2025Q2,1743465600000
2025-04-01,European Union (EU),Mazda,YTD,Q,165644,2025Q2,1743465600000
2025-04-01,European Union (EU),Mercedes,TTM,Q,1729179,2025Q2,1743465600000
2025-04-01,European Union (EU),Mercedes,UNITS,Q,155460,2025Q2,1743465600000
2025-04-01,European Union (EU),Mercedes,YTD,Q,702180,2025Q2,1743465600000
2025-04-01,European Union (EU),Mercedes-Benz,TTM,Q,1726237,2025Q2,1743465600000
2025-04-01,European Union (EU),Mercedes-Benz,UNITS,Q,157772,2025Q2,1743465600000
2025-04-01,European Union (EU),Mercedes-Benz,YTD,Q,710483,2025Q2,1743465600000
2025-04-01,European Union (EU),Mini,TTM,Q,311370,2025Q2,1743465600000
2025-04-01,European Union (EU),Mini,UNITS,Q,28427,2025Q2,1743465600000
2025-04-01,European Union (EU),Mini,YTD,Q,134712,2025Q2,1743465600000
2025-04-01,European Union (EU),Mitsubishi,TTM,Q,148779,2025Q2,1743465600000
2025-04-01,European Union (EU),Mitsubishi,UNITS,Q,15385,2025Q2,1743465600000
2025-04-01,European Union (EU),Mitsubishi,YTD,Q,65015,2025Q2,1743465600000
2025-04-01,European Union (EU),Nissan,TTM,Q,640844,2025Q2,1743465600000
2025-04-01,European Union (EU),Nissan,UNITS,Q,62409,2025Q2,1743465600000
2025-04-01,European Union (EU),Nissan,YTD,Q,343828,2025Q2,1743465600000
2025-04-01,European Union (EU),Opel/Vauxhall,TTM,Q,915363,2025Q2,1743465600000
2025-04-01,European Union (EU),Opel/Vauxhall,UNITS,Q,87714,2025Q2,1743465600000
2025-04-01,European Union (EU),Opel/Vauxhall,YTD,Q,377110,2025Q2,1743465600000
2025-04-01,European Union (EU),Peugeot,TTM,Q,1736703,2025Q2,1743465600000
2025-04-01,European Union (EU),Peugeot,UNITS,Q,163644,2025Q2,1743465600000
2025-04-01,European Union (EU),Peugeot,YTD,Q,812057,2025Q2,1743465600000
2025-04-01,European Union (EU),Porsche,TTM,Q,217006,2025Q2,1743465600000
2025-04-01,European Union (EU),Porsche,UNITS,Q,19348,2025Q2,1743465600000
2025-04-01,European Union (EU),Porsche,YTD,Q,94744,2025Q2,1743465600000
2025-04-01,European Union (EU),Renault,TTM,Q,2010710,2025Q2,1743465600000
2025-04-01,European Union (EU),Renault,UNITS,Q,199401,2025Q2,1743465600000
2025-04-01,European Union (EU),Renault,YTD,Q,901677,2025Q2,1743465600000
2025-04-01,European Union (EU),Renault Group,TTM,Q,3668073,2025Q2,1743465600000
2025-04-01,European Union (EU),Renault Group,UNITS,Q,353854,2025Q2,1743465600000
2025-04-01,European Union (EU),Renault Group,YTD,Q,1636803,2025Q2,1743465600000
2025-04-01,European Union (EU),SAIC Motor,TTM,Q,577012,2025Q2,1743465600000
2025-04-01,European Union (EU),SAIC Motor,UNITS,Q,59035,2025Q2,1743465600000
2025-04-01,European Union (EU),SAIC Motor,YTD,Q,289920,2025Q2,1743465600000
2025-04-01,European Union (EU),Seat,TTM,Q,620962,2025Q2,1743465600000
2025-04-01,European Union (EU),Seat,UNITS,Q,54245,2025Q2,1743465600000
2025-04-01,European Union (EU),Seat,YTD,Q,261226,2025Q2,1743465600000
2025-04-01,European Union (EU),Skoda,TTM,Q,2028819,2025Q2,1743465600000
2025-04-01,European Union (EU),Skoda,UNITS,Q,190473,2025Q2,1743465600000
2025-04-01,European Union (EU),Skoda,YTD,Q,866851,2025Q2,1743465600000
2025-04-01,European Union (EU),Smart,TTM,Q,18367,2025Q2,1743465600000
2025-04-01,European Union (EU),Smart,UNITS,Q,2312,2025Q2,1743465600000
2025-04-01,European Union (EU),Smart,YTD,Q,8303,2025Q2,1743465600000
2025-04-01,European Union (EU),Stellantis,TTM,Q,5021429,2025Q2,1743465600000
2025-04-01,European Union (EU),Stellantis,UNITS,Q,482261,2025Q2,1743465600000
2025-04-01,European Union (EU),Stellantis,YTD,Q,2331104,2025Q2,1743465600000
2025-04-01,European Union (EU),Suzuki,TTM,Q,490792,2025Q2,1743465600000
2025-04-01,European Union (EU),Suzuki,UNITS,Q,41438,2025Q2,1743465600000
2025-04-01,European Union (EU),Suzuki,YTD,Q,212585,2025Q2,1743465600000
2025-04-01,European Union (EU),Tesla,TTM,Q,637323,2025Q2,1743465600000
2025-04-01,European Union (EU),Tesla,UNITS,Q,47302,2025Q2,1743465600000
2025-04-01,European Union (EU),Tesla,YTD,Q,204931,2025Q2,1743465600000
2025-04-01,European Union (EU),Toyota,TTM,Q,2522787,2025Q2,1743465600000
2025-04-01,European Union (EU),Toyota,UNITS,Q,229812,2025Q2,1743465600000
2025-04-01,European Union (EU),Toyota,YTD,Q,1120257,2025Q2,1743465600000
2025-04-01,European Union (EU),Toyota Group,TTM,Q,2740116,2025Q2,1743465600000
2025-04-01,European Union (EU),Toyota Group,UNITS,Q,251090,2025Q2,1743465600000
2025-04-01,European Union (EU),Toyota Group,YTD,Q,1220692,2025Q2,1743465600000
2025-04-01,European Union (EU),Volkswagen,TTM,Q,3580520,2025Q2,1743465600000
2025-04-01,European Union (EU),Volkswagen,UNITS,Q,331995,2025Q2,1743465600000
2025-04-01,European Union (EU),Volkswagen,YTD,Q,1566383,2025Q2,1743465600000
2025-04-01,European Union (EU),Volkswagen Group,TTM,Q,8669659,2025Q2,1743465600000
2025-04-01,European Union (EU),Volkswagen Group,UNITS,Q,805936,2025Q2,1743465600000
2025-04-01,European Union (EU),Volkswagen Group,YTD,Q,3786923,2025Q2,1743465600000
2025-04-01,European Union (EU),Volvo Cars,TTM,Q,777578,2025Q2,1743465600000
2025-04-01,European Union (EU),Volvo Cars,UNITS,Q,66025,2025Q2,1743465600000
2025-04-01,European Union (EU),Volvo Cars,YTD,Q,314992,2025Q2,1743465600000
2025-07-01,EU + EFTA + UK,Alfa Romeo,TTM,Q,173214,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Alfa Romeo,UNITS,Q,12951,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Alfa Romeo,YTD,Q,128313,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Alpine,TTM,Q,23661,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Alpine,UNITS,Q,2070,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Alpine,YTD,Q,19530,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Audi,TTM,Q,1947525,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Audi,UNITS,Q,158913,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Audi,YTD,Q,1298550,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BMW,TTM,Q,2417466,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BMW,UNITS,Q,203625,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BMW,YTD,Q,1626957,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BMW Group,TTM,Q,2907729,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BMW Group,UNITS,Q,249837,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BMW Group,YTD,Q,1960566,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BYD,TTM,Q,306555,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BYD,UNITS,Q,40509,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,BYD,YTD,Q,232128,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Citroen,TTM,Q,1018347,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Citroen,UNITS,Q,78999,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Citroen,YTD,Q,725010,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Cupra,TTM,Q,832041,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Cupra,UNITS,Q,72597,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Cupra,YTD,Q,600336,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,DS,TTM,Q,98445,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,DS,UNITS,Q,6735,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,DS,YTD,Q,64701,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Dacia,TTM,Q,1841367,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Dacia,UNITS,Q,161835,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Dacia,YTD,Q,1243209,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Fiat,TTM,Q,804567,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Fiat,UNITS,Q,66942,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Fiat,YTD,Q,584316,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Ford,TTM,Q,1278963,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Ford,UNITS,Q,107574,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Ford,YTD,Q,885855,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Honda,TTM,Q,208644,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Honda,UNITS,Q,18072,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Honda,YTD,Q,147861,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Hyundai,TTM,Q,1614246,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Hyundai,UNITS,Q,147444,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Hyundai,YTD,Q,1095810,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Hyundai Group,TTM,Q,3178368,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Hyundai Group,UNITS,Q,275457,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Hyundai Group,YTD,Q,2172522,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jaguar,TTM,Q,23772,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jaguar,UNITS,Q,21,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jaguar,YTD,Q,8256,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jaguar Land Rover Group,TTM,Q,408027,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jaguar Land Rover Group,UNITS,Q,29484,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jaguar Land Rover Group,YTD,Q,275343,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jeep,TTM,Q,405219,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jeep,UNITS,Q,31266,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Jeep,YTD,Q,280275,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Kia,TTM,Q,1564122,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Kia,UNITS,Q,128013,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Kia,YTD,Q,1076712,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Lancia/Chrysler,TTM,Q,42696,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Lancia/Chrysler,UNITS,Q,2715,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Lancia/Chrysler,YTD,Q,26655,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Land Rover,TTM,Q,384255,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Land Rover,UNITS,Q,29463,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Land Rover,YTD,Q,267087,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Lexus,TTM,Q,240231,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Lexus,UNITS,Q,18177,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Lexus,YTD,Q,157689,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mazda,TTM,Q,458337,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mazda,UNITS,Q,30108,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mazda,YTD,Q,301701,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mercedes-Benz,TTM,Q,2050683,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mercedes-Benz,UNITS,Q,160374,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mercedes-Benz,YTD,Q,1332072,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mini,TTM,Q,490263,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mini,UNITS,Q,46212,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mini,YTD,Q,333609,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mitsubishi,TTM,Q,155244,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mitsubishi,UNITS,Q,9981,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Mitsubishi,YTD,Q,105285,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Nissan,TTM,Q,886029,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Nissan,UNITS,Q,62646,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Nissan,YTD,Q,618276,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Opel/Vauxhall,TTM,Q,1187541,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Opel/Vauxhall,UNITS,Q,108837,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Opel/Vauxhall,YTD,Q,826026,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Peugeot,TTM,Q,1992054,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Peugeot,UNITS,Q,144081,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Peugeot,YTD,Q,1375242,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Porsche,TTM,Q,305451,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Porsche,UNITS,Q,23403,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Porsche,YTD,Q,197805,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Renault,TTM,Q,2203779,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Renault,UNITS,Q,148677,2025Q3,1751328000000
2025-07-01,EU + EFTA + UK,Renault,YTD,Q,1485915,2025Q3,1751328000000
